,0
126,"1939482 | 2-propanol | The separations were performed utilizing a C18 column with mobile phase consisting of acetonitrile, 2-propanol and 0.1 M acetate buffer (pH 5), the proportions of which differed depending on the form of drug analyzed."
127,"20820670 | benzophenone | Both, Ato and Ato-OH are able to quench benzophenone (E(T)69 kcal mol(-1)) and xanthone (E(T)74 kcal mol(-1)) triplet excited state with rate constants close to diffusion limit control which suggest energy transfer mechanism is taking place."
128,"2167066 | okadaic acid | We have made a comparative study of 9 statins (lovastatin, mevastatin, pravastatin, simvastatin, cerivastatin, atorvastatin, fluvastatin, pitavastatin, and rosuvastatin), analyzing several parameters that could be related to neuroprotection, such as chemical structure, lipophilicity, potential blood-brain-barrier penetration (BBB), 3-hydroxy-3-methylglutaryl co-enzyme A reductase inhibition, cholesterol modulation in neurons, glia, and human hepatocyte cell lines, and protection against neurodegeneration caused by tau hyperphosphorylation induced by okadaic acid."
129,"2167066 | okadaic acid | Our results indicate that monacolin J derivatives (natural and semi-synthetic statins) are the best candidates for the prevention of neurodegenerative conditions due to their higher potential BBB penetration capacity, cholesterol lowering effect on neurons with a satisfactory safety profile, and in vitro protection against cell death caused by okadaic acid in culture."
130,25770969 | okadaic acid | Here we demonstrated that LOV suppressed the aberrant tau phosphorylation both from frontotemporal dementia and Parkinsonism linked to chromosome 17 (FTDP-17) mutation and okadaic acid (OA) induction in cultured rat primary neurons.
131,"26974858 | platinum | A 34% reduction in death was associated with statin therapy, independent of age, race, neighborhood median household income, stage, platinum therapy and comorbid conditions (HR=0.66, 95% CI 0.55-0.81)."
132,"10874995 | sake | For the sake of industrial production of pravastatin, many devices and improvements were performed for selecting high potent strains and for culturing conditions both with ML-236B and pravastatin."
133,12738086 | m. oleifera | Treatment with M. oleifera or lovastatin in normal rabbits decreased the HDL levels.
134,"18490118 | 1-propanol | An efficient material-conserving analytical method, with in-line reversed HPLC separation protocol, has been developed to measure equilibrium solubility of lovastatin in ethanol, 1-propanol, 1-butanol, 1-pentanol, 1-hexanol, and 1-octanol between 279 and 313K."
135,15855892 | arsenic | The effectiveness in terms of number of responsive cell lines and maximal increase in iodide uptake achieved decreased in the order: APHA > valproic acid approximately sirolimus approximately arsenic trioxide > retinoic acid approximately lovastatin > apicidine approximately azacytidine approximately retinol approximately rosiglitazone approximately bortezomib.
136,"25218292 | arsenic | Chronic arsenic exposure has been linked to elevated blood pressure and cardiovascular diseases, while statins reduce the incidence of cardiovascular disease predominantly by their low density lipoprotein-lowering effect."
137,12738086 | banana | in banana pulp along with standard laboratory diet and hypercholesterolaemic diet for 120 days.
138,"24894549 | banana | Seven indigenously isolated fungal strains (Aspergillus niger, Aspergillus flavus, Aspergillus terreus, Penicillium citrinum, Penicillium notatum, Pleurotus ostreatus and Trichoderma viradae) were tested for their potential to produce cholesterol lowering drug lovastatin by using different agro-industrial wastes (Corn cobs, corn stover, banana stalk, wheat straw, wheat bran, bagasse) in submerged as well as solid state fermentation."
139,7614686 | thymine | The p.G366V is a novel mutation of the DHCR7 gene with guanine by thymine nucleotide exchange resulting in glycin by valin amino acid exchange in the dehydrocholesterol reductase enzyme.
140,"17293561 | ruthenium | By using ruthenium red and cyclosporine A, we determined the sequence of the statin-induced Ca2+ release mechanism."
141,"17192110 | malonyl coa | [reaction: see text] Lovastatin nonaketide synthase (LovB, LNKS) is an iterative type I polyketide synthase (PKS) from Aspergillus terreus that produces dihydromonacolin L (2), the biosynthetic precursor of lovastatin (1), from acetyl CoA, malonyl CoA, and S-adenosylmethionine (SAM) if the accessory protein LovC is present."
142,"25634970 | spermidine | Other autophagy-inducing drugs, such as spermidine or add-on therapy with widely used antiatherogenic compounds, including statins and metformin, are potentially useful to prevent vascular disease with minimal adverse effects."
143,"19735187 | pectin | Topics discussed include the use of a single dose of fosaprepitant for prevention of chemotherapy-induced nausea and vomiting, statins to lower the incidence of venous thromboembolic events, fentanyl pectin nasal spray for cancer-related pain, and a closer look at the utilization of complementary and alternative medicine in patients with cancer."
144,"15487928 | pectin | Consumption of pectin or oat bran together with Lovastatin reduces absorption of the drug, while alcohol intake does not appear to affect the efficacy and safety of Fluvastatin treatment."
145,11446774 | perillic acid | It was concluded that perillic acid causes cataract in this system by a mechanism different from lovastatin and that inhibition of isoprenylation is unlikely to be a primary factor in the perillic acid cataract.
146,"8299679 | perillic acid | Cell cycle analysis revealed that perillic acid arrested cells in G1 and prevented cells from entering S phase in a manner similar to that induced by the specific 3-hydroxy-3-methylglutaryl-CoA reductase inhibitor, compactin."
147,"25874302 | spirit | The effect of statins occur in several stages: 1) inhibition in hepatocytes of synthesis of functionally specific pool of spirit cholesterol, polar mono-layer of lipoproteins of very low density; 2) activation of hydrolysis of triglycerides in lipoproteins of very low density, formation of apoE/B-100-ligand and absorption of lipoproteins of very low density by insulin-depended cells; 3) decreasing of content of and spirit cholesterol-lipoproteins of very low density in blood plasma; 4) activation of hydrolysis of triglycerides in lipoproteins of low density, formation of apoB-100-ligand and absorption of lipoproteins of low density by insulin-independent cells; 5) decreasing of level of and increasing of content of lipoproteins of high density."
148,25874302 | spirit | During first weeks of effect of statins occurs decreasing of concentration of triglycerides and unesterified spirit cholesterol-lipoproteins of very low density in blood plasma.
149,26189285 | spirit | The hypolipidemic effect of statins is realized by inhibition of synthesis of local pool of cholesterol spirit in endoplasmic net of hepatocytes.
150,"26189285 | spirit | The sequence of effect of statins is as follows: blocking of synthesis in hepatocytes and decreasing of content of unesterified cholesterol spirit in blood plasma; activation of hydrolysis of triglycerides in palmitic and oleic lipoproteins of very low density; formation of ligand lipoproteins of very low density and their absorption by cells by force of apoB-100 endocytosis; decreasing in blood of content of polyenoic fatty acids, equimolar esterified by cholesterol spirit, polyethers of cholesterol spirit and decreasing of level of cholesterol spirit-lipoproteins of very low density."
151,"26784701 | camphene | Previously, we have shown that camphene, a constituent of mastic gum oil, lowers cholesterol and triglycerides (TG) in the plasma of hyperlipidemic rats without affecting HMG-CoA reductase activity, suggesting that its hypocholesterolemic and hypotriglyceridemic effects are associated with a mechanism of action different than that of statins."
152,"26784701 | camphene | We evaluated the effect of camphene on the de novo synthesis of cholesterol and TG from [14C]-acetate in HepG2 cells, along with the statin mevinolin."
153,21160482 | utp | The apoptosis of vascular smooth muscle cells (VSMCs) was determined by terminal deoxynucleotidyl transferased UTP nick end labeling (TUNEL) staining.
154,"19909254 | haem | We aimed to assess the relationship between endothelial nitric oxide synthase (ENOS) 894 G/T, haem oxygenase-1 (HO1) dinucleotide-length promoter polymorphisms and coronary artery atherosclerotic invol vement and its changes during statin therapy."
155,"22749334 | haem | Invitro and animal studies showed that statins could increase bilirubin levels by activation of haem oxygenase-1, whereas the effect of statins on serum bilirubin levels in humans remains controversial."
156,"28251728 | soft drink | The results presented here introduce an easy analytical approach for the identification and assay of Stevia sweeteners in commercially available soft drink, based on liquid chromatography coupled to tandem mass spectrometry, using a natural statin-like molecule, Brutieridin, as internal standard."
157,"16621368 | l-lactic acid | However, the effects of monocarboxylate drugs, such as statins on the MCT4-mediated transport of L-lactic acid have not been elucidated."
158,16621368 | l-lactic acid | The aim of this study was to establish an MCT4 transfected cell line and to clarify the transport mechanism of L-lactic acid and the effects of statins on this transport system.
159,16621368 | l-lactic acid | Lipophilic statins significantly inhibited [(14)C] L-lactic acid uptake in a concentration-dependent manner.
160,"16955916 | plastoquinone | Statin treatment caused an accumulation of plastoquinone, and unexpectedly, ubiquinone, an artifact likely due to metabolite sharing from the plastidial MEP pathway."
161,12748386 | chlorophyll | Treatment of seedlings with lovastatin resulted in a transient decrease in sterol levels and a transient increase in carotenoid as well as chlorophyll levels.
162,"21908473 | chlorophyll | As expected, the presence of mevastatin did not change chlorophyll and carotenoid levels, isoprenoids synthesized via the plastidial MVA-independent pathway."
163,"20691321 | hamburger | The risk reduction associated with the daily consumption of most statins, with the exception of pravastatin, is more powerful than the risk increase caused by the daily extra fat intake associated with a 7-oz hamburger (Quarter Pounder) with cheese and a small milkshake."
164,"25138094 | capsaicin | In addition, several other drugs, such as resveratrol, berberine, statins, epigallocatechin gallate (EGCG) and capsaicin, have provided a similar capacity for tumor inhibition, and the anti-cancer effects of most of them were mainly the result of AMPK activation."
165,"20532825 | pie | Adult subjects were randomized to receive identical risk/benefit information regarding taking statins that was presented on an iPad (Apple Corp, Cupertino, Calif) in 1 of 4 different animated formats: text/numbers, pie chart, bar graph, and pictograph."
166,"23622693 | honey | Considering the bibliographic data, we can note different facts: (1) some alternatives already exist, but correspond more to targeted useful and usable therapeutics as phage therapy, honey therapy, or maggot therapy; (2) some ""old"" antibiotics can find new bacterial targets and reinforce the anti-infectious therapy towards some multi-drug resistant bacteria; (3) new formulations can allow targeted drug delivery via nanoparticles and the association of molecules can reinforce the antibiotic antimicrobial effect; (4) new treatment could be potentially usable as: antimicrobial peptides, probiotics, herbal medicines, statins, phosphonosulfonates, fecal transplants...; (5) at least, we must not forget that ""it's better to prevent than cure""."
167,"22050652 | honey | Various experimental and clinical studies have evaluated different modalities for the treatment of topical wounds, such as sugar, antibiotics, honey and phytotherapies; also statins have diverse pleiotropic effects that have been suggested to be useful to improve wound healing."
168,"1781801 | allicin | In fact, natural products with different synergetic lipid-lowering could be combined: they can reduce the absorption of lipids from the bowel and/or increase their excretion (soluble fibers, plant sterols, probiotics), enhance the hepatic uptake of cholesterol (berberine, soybean proteins), inhibit Hydroxy-Methil-Gglutaryl Coenzyme A reductase enzyme and consequently the hepatic synthesis of cholesterol (monacolins, policosanols, allicin, soybean proteins, bergamot); furthermore some products are able to reduce the oxidation of the LDL and increase the thermogenesis and lipid metabolism (chlorogenic acid)."
169,"12912693 | beaver | settings: Beaver Dam, Wisconsin."
170,"17974097 | quail | Monascus purpureus-fermented rice (MR), a preparation which has been shown to be hypolipidemic and antiatherogenic in rabbits and hamsters was fed to quail maintained on a high fat diet to determine if it could influence lipidemia and hepatic steatosis."
171,25587692 | cream | This study was conducted to compare the efficacy of topical betamethasone valerate 0.1% cream (as a standard method of treatment for vitiligo) versus a combination of betamethasone valerate plus oral simvastatin in the treatment of vitiligo.
172,"28711708 | cream | We investigated whether ezetimibe and simvastatin combination, a lipid lowering combination of simvastatin and ezetimibe, exerts an anti-inflammatory effect in the fasting state and after dairy cream intake."
173,"23438960 | angelica | Naoxintong (NXT), a Chinese Materia Medica standardized product, extracted from 16 various kinds of Chinese traditional herbal medicines including Salvia miltiorrhiza, Angelica sinennsis, Astragali Radix, is clinically effective in treating atherosclerosisrelated diseases."
174,"19697921 | genistin | We evaluated whether Monascus-fermented soybean extracts (MFSE) enriched with bioactive mevinolins (natural statins) and aglycone isoflavones (daidzein, glycitein, and genistein) perform an additive hypolipidemic effect in hyperlipidemic rats than unfermented soybean extracts (UFSE), which have a higher level of glucoside isoflavones (daidzin, glycitin, and genistin) without mevinolin."
175,"23030449 | anthocyanidins | Statins, metformin and anthocyanidins may help to attenuate oxidative stress in vasculature induced by diabetes-associated metabolic disorders."
176,"23107730 | dioscorea | In this study with hyperlipidemic hamsters fed lovastatin only, lovastatin with 1-fold red mold dioscorea (RMD), and lovastatin, the functional components of red mold fermented products, HMG-CoA reductase inhibitors, did not exacerbate pre-existing diseases, and actually helped in improving existing disease conditions, respectively, as compared with the control."
177,7752831 | retinol palmitate | We conclude that 20 EN% ethanol given in a liquid diet for 5 weeks is sufficient to lower retinol palmitate and that lovastatin reduces CoQ9.
178,"25128668 | octane | The percentage hydrophilicity and hydrophobicity (or lipophilicity) of the statins in solution have been determined using (a) the differences in solvation free energies between n-octanol and n-octane as a measure of hydrophilicity, and the solvation energy in octane as a measure of hydrophobicity (b) the sum of the atomic electrostatic charges on the hydrogen bonding and polar bonding nuclei of the common pharmacophore combined with a solvent measure of hydrophobicity, and (c) using the buried surface areas after statin binding to HMGCR to calculate the hydrophobicity of the bound statins."
179,27718606 | piperine | The present study investigated the comparative effects of piperine (PIP) - the active ingredient of black and long peppers - and simvastatin (SIM) on hepatic steatosis in hyperlipidemic rats.
180,21485304 | triticum | Hypercholesterolemic rats were administered fresh Triticum aestivum GJ at the dose of 5 mL/kg and 10 mL/kg and the standard drug atorvastatin 0.02% w/v in 2% gum acacia suspension at the dose of 1 mg/kg for 14 days by gavage.
181,"19824425 | toluidine | The macrophages were histochemically visualized, by detecting the activity of acid phosphatase, SMC-NADP-diaphorase, the collagen fibers were stained by the Masson procedure; GAG was stained with toluidine blue."
182,24266373 | p. ostreatus | The interactive effects of these culture parameters on lovastatin production by P. ostreatus OBCC 1031 were further studied by a Box-Behnken design.
183,"11352118 | glycyrrhizin | Contemporary drugs linked to cholestastic liver injury include ticlopidine, terfenadine, terbinafine, nimesulide, irbesartan, fluoroquinolones, cholesterol-lowering 'statins,' and some herbal remedies (greater celandine, glycyrrhizin, chaparral)."
184,22506575 | pleurotus ostreatus | The highest production of lovastatin was obtained from the extracts from Omphalotus olearius OBCC 2002 and Pleurotus ostreatus OBCC 1031.
185,"22506575 | pleurotus ostreatus | The lovastatin amount produced by commercial strains, Aspergillus terreus NRRL 255 (7.0 mg/L) and Penicillium citrinum NRRL 1841 (7.0 mg/L), was nearly comparable to the amount produced by Pleurotus ostreatus OBCC 1031 (5.8 mg/L) and Omphalotus olearius OBCC 2002 (4 mg/L)."
186,24266373 | pleurotus ostreatus | Statistical experimental designs were used to optimize lovastatin production by culinary-medicinal oyster mushroom Pleurotus ostreatus OBCC 1031 under submerged fermentation.
187,7614366 | pleurotus ostreatus | The types of carbon source and nitrogen source used as well as the C:N ratio in the medium influenced lovastatin production by Pleurotus ostreatus.
188,"24894549 | pleurotus ostreatus | Seven indigenously isolated fungal strains (Aspergillus niger, Aspergillus flavus, Aspergillus terreus, Penicillium citrinum, Penicillium notatum, Pleurotus ostreatus and Trichoderma viradae) were tested for their potential to produce cholesterol lowering drug lovastatin by using different agro-industrial wastes (Corn cobs, corn stover, banana stalk, wheat straw, wheat bran, bagasse) in submerged as well as solid state fermentation."
189,"25720525 | pomegranate | The herbal reaction toward different types of statins is varied so that grapefruit or pomegranate was interacted with only some types of statins, but not with all statin types."
190,"16923466 | pomegranate | We developed a diagnostic assay based upon color transformations of polydiacetylene, a unique conjugated polymer, upon interactions with blood plasma obtained from healthy individuals, hypercholesterolemic patients, hypercholesterolemic patients treated with statin, and hypercholesterolemic patients treated with statin together with pomegranate extracts."
191,"25569284 | chloroform | The development of calibration models for each compound was based on a D-optimal experimental design consisting of 63 standard mixtures containing LPC, CHO and SIM in chloroform."
192,"23625729 | cadmium | was applied for three consecutive days, starting 1day before cadmium administration."
193,"23625729 | cadmium | However, starting treatment with simvastatin before cadmium exposure, as done in the present work, is not clinically applicable."
194,"22555812 | oncorhynchus mykiss | The aim of the present study was to clarify whether waterborne exposure to a selected statin, atorvastatin, would affect gene expression in rainbow trout (Oncorhynchus mykiss) gill or liver or ion regulation in gills."
195,"20600806 | oncorhynchus mykiss | The aim of the present study was to quantify the cytotoxic effects of acid and lactone forms of two statins, atorvastatin and simvastatin, as well as selected metabolites (ortho- and para-hydroxy atorvastatin acid, ortho-hydroxy atorvastatin lactone, simvastatin hydroxyl carboxylic acid, and 3''hydroxy simvastatin lactone) to hepatocytes from rainbow trout (Oncorhynchus mykiss)."
196,"8800496 | dehydroascorbic acid | After statistical adjustment for age, use of cigarettes, hypolipidemic medication (yes vs. no), month of the measurements, plasma concentrations of total ascorbic acid (ascorbic acid + dehydroascorbic acid), beta-carotene and phospholipids, serum concentrations of LDL cholesterol and triglycerides and dietary intake of linoleic acid, the lag time to maximal oxidation rate was 10% (95% C.I."
197,"1637788 | maxepa | Compared with Maxepa alone, the addition of lovastatin reduced VLDL apo B concentrations by 21% (p less than 0.003) because of reduced VLDL apo B production (26%, p less than 0.005), as the fractional clearance rate was not affected."
198,1637788 | maxepa | Maxepa plus lovastatin reduced LDL apo B concentrations by 44% (p less than 0.004).
199,"1637788 | maxepa | Thus, a combination of Maxepa and lovastatin reduces both VLDL and LDL apo B concentrations, primarily by decreasing production rates."
200,24467544 | cabbage | Estimation of malondialdehyde and non-protein sulfhydryls revealed robust antioxidant properties of red cabbage.
201,"7614686 | uracil | Phenotypic analyses of the mutants revealed that the pyrEF deletion mutant lost the ability to synthesize uracil, and the lacS deletion mutants exhibited a white colour after X-Gal staining, demonstrating that the -galactosidase function was inactivated."
202,"10972877 | potato | Despite high levels of transcript accumulation in all leaf stages of transgenic plants, high levels of HMGR-FLAG protein were found only in apical meristematic tissue, suggesting post-translational regulation of potato HMGR affected by plant development."
203,"19276863 | ajoene | Because statins and ajoene inhibit the 3-hydroxy-3-methyl-glutaryl coenzyme A reductase, we evaluated the hypothesis that the cytotoxic effect of these compounds may be potentiated when both are used in combination on tumor cells."
204,"19276863 | ajoene | We showed that cotreatment of the murine melanoma B16F10 cell with statins (atorvastatin and pravastatin) and ajoene, all at nontoxic doses, dramatically increased their cytotoxicity."
205,"19276863 | ajoene | B16F10 cell death induced by statins, but not by ajoene, was prevented by mevalonate and geranylgeranylpyrophosphate."
206,"19276863 | ajoene | To our knowledge, this is the first report that the combination of statins and ajoene, which alters the mevalonate pathway, might potentiate their cytotoxic effects on tumor cells."
207,21963059 | flatfish | Flatfish hepatocytes were more susceptible to copper and statin exposure than hepatocytes from cod.
208,"26345515 | hesperidin | The anti-arthritic effects of the 3-hydroxy-3-metylglutary-CoA reductase inhibitor, simvastatin, and the natural flavonoid, hesperidin, were investigated against complete Freund's adjuvant-induced RA in rats."
209,"9598972 | auxin | Out of eight different aminopurines and a synthetic auxin tested for their ability to override lovastatin inhibition of mitosis, only zeatin was active."
210,"25698600 | d-galactose | The aim of study was to search for new biomarkers with a magnetic resonance technique to identify the early stages of dementia, induced by D-galactose, and evaluate Simvastatin therapy."
211,"25698600 | d-galactose | Using a saturation transfer experiment, with phosphorus magnetic resonance spectroscopy, we observed a significant elevation of the forward rate constant of the creatine kinase reaction in the brains of the D-galactose group compared to controls, and subsequently, a significant reduction of this reaction in the D-galactose/Simvastatin group."
